Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hiilimonoksidi (ug/m3),Typpidioksidi (ug/m3),Typpimonoksidi (ug/m3),Otsoni (ug/m3),Hengitettävät hiukkaset (ug/m3),Pienhiukkaset (ug/m3),Rikkidioksidi (ug/m3),Haisevat rikkiyhdisteet (ugS/m3)
2018,11,19,12:00,UTC,121.2,0.7,0,74.8,0,,0.3,
2018,11,19,13:00,UTC,121.4,0.9,0.1,68.8,0,,0.3,
2018,11,19,14:00,UTC,121.4,1.1,0.1,66,0,,0.3,
2018,11,19,15:00,UTC,121.2,1.1,0.1,68.9,0,,0.3,
2018,11,19,16:00,UTC,121,1.3,0.1,65.5,0,,0.2,
2018,11,19,17:00,UTC,119.6,1.2,0.1,68.2,0,,0.2,
2018,11,19,18:00,UTC,120.2,1.3,0.1,66.2,0,,0.3,
2018,11,19,19:00,UTC,120.2,1.4,0.1,64.8,0,,0.3,
2018,11,19,20:00,UTC,120,1.4,0.1,65.9,0,,0.3,
2018,11,19,21:00,UTC,118.8,1.4,0.1,64.1,0,,0.4,
2018,11,19,22:00,UTC,118,1.2,0.1,61.4,0,,0.3,
2018,11,19,23:00,UTC,120.7,1.1,0.1,61.3,0.1,,0.3,
2018,11,20,00:00,UTC,122.3,0.9,0.1,63,0,,0.3,
2018,11,20,01:00,UTC,127.2,,,,0,,0.3,
2018,11,20,02:00,UTC,137.2,,,,0,,0.3,
2018,11,20,03:00,UTC,143.2,,,,0,,0.2,
2018,11,20,04:00,UTC,140.7,,,,1.3,,0.3,
2018,11,20,05:00,UTC,135.3,1.3,0.1,73.3,2.9,,0.2,
2018,11,20,06:00,UTC,128.2,1,0.1,77.9,6.3,,0.3,
2018,11,20,07:00,UTC,125.7,0.9,0.1,80,5.8,,0.3,
2018,11,20,08:00,UTC,125,0.8,0,79.6,2.8,,0.3,
2018,11,20,09:00,UTC,124.8,0.7,0.1,77.2,2.8,,0.3,
2018,11,20,10:00,UTC,124.3,0.7,0.1,75.7,3.3,,0.3,
2018,11,20,11:00,UTC,125.2,0.7,0.1,73.9,2.8,,0.3,
2018,11,20,12:00,UTC,126.1,0.7,0.1,72.1,2.7,,0.3,
2018,11,20,13:00,UTC,126.2,0.7,0.1,71.7,2.6,,0.3,
2018,11,20,14:00,UTC,126.4,0.7,0.1,70.6,2.6,,0.3,
2018,11,20,15:00,UTC,126.2,0.7,0.1,69.5,2.7,,0.3,
2018,11,20,16:00,UTC,125.7,0.7,0.1,69.6,2.7,,0.3,
2018,11,20,17:00,UTC,125.1,0.7,0.1,71.5,2.7,,0.3,
2018,11,20,18:00,UTC,125.2,0.7,0.1,70.9,2.5,,0.3,
2018,11,20,19:00,UTC,125.1,0.7,0.1,70.4,2.1,,0.3,
2018,11,20,20:00,UTC,125,0.7,0,70,2.2,,0.3,
2018,11,20,21:00,UTC,125.8,0.7,0.1,68.8,2,,0.3,
2018,11,20,22:00,UTC,125.4,0.7,0.1,67.9,1.8,,0.2,
2018,11,20,23:00,UTC,125.6,0.7,0.1,67.8,1.6,,0.3,
2018,11,21,00:00,UTC,125.8,0.7,0.1,67.9,1.6,,0.3,
2018,11,21,01:00,UTC,125.2,0.7,0.1,67.5,1.5,,0.3,
2018,11,21,02:00,UTC,125.6,0.6,0.1,68,1.5,,0.3,
2018,11,21,03:00,UTC,125.6,0.7,0.1,67.3,1.5,,0.3,
2018,11,21,04:00,UTC,126.1,0.6,0.1,69.1,1.2,,0.2,
2018,11,21,05:00,UTC,125.8,0.7,0.1,69.5,1.1,,0.2,
2018,11,21,06:00,UTC,125.2,0.6,0.1,69.7,1,,0.2,
2018,11,21,07:00,UTC,124.8,0.6,0.1,68.3,0,,0.2,
2018,11,21,08:00,UTC,124,0.7,0.1,67.2,0,,0.3,
2018,11,21,09:00,UTC,124.9,0.7,0.1,71.1,0,,0.3,
2018,11,21,10:00,UTC,123.6,0.6,0.1,75.6,0,,0.3,
2018,11,21,11:00,UTC,123.5,0.6,0.1,76.6,0,,0.2,
2018,11,21,12:00,UTC,123.5,0.6,0.1,76.2,0.2,,0.3,
2018,11,21,13:00,UTC,123.3,0.6,0.1,74.2,0.9,,0.2,
2018,11,21,14:00,UTC,122.9,0.6,0.1,76.5,1.8,,0.2,
2018,11,21,15:00,UTC,122.9,0.7,0.1,77.4,2.1,,0.3,
2018,11,21,16:00,UTC,122.7,0.8,0.1,78.4,2.3,,0.3,
2018,11,21,17:00,UTC,123.6,0.8,0.1,75.9,2.1,,0.3,
2018,11,21,18:00,UTC,123.1,0.8,0.1,77.9,1.8,,0.3,
2018,11,21,19:00,UTC,121.7,0.7,0.1,78.6,2.4,,0.3,
2018,11,21,20:00,UTC,121.6,0.7,0.1,78.7,2.2,,0.3,
2018,11,21,21:00,UTC,120.9,0.7,0.1,79.2,1.3,,0.2,
2018,11,21,22:00,UTC,120.7,0.6,0,77.9,0.9,,0.2,
2018,11,21,23:00,UTC,120.6,0.6,0.1,77.8,0.9,,0.3,
2018,11,22,00:00,UTC,120,0.6,0.1,79.7,1.6,,0.3,
2018,11,22,01:00,UTC,120.5,0.6,0.1,79.5,1.7,,0.2,
2018,11,22,02:00,UTC,121.7,0.6,0.1,79.6,2.2,,0.3,
2018,11,22,03:00,UTC,124.4,0.6,0.1,78.1,2.6,,0.3,
2018,11,22,04:00,UTC,125.2,0.6,0,76.7,3.5,,0.3,
2018,11,22,05:00,UTC,127.8,0.7,0.1,75.2,4.7,,0.3,
2018,11,22,06:00,UTC,129.1,0.6,0.1,76.1,5,,0.3,
2018,11,22,07:00,UTC,126.3,0.6,0.1,78.1,5.5,,0.2,
2018,11,22,08:00,UTC,124,0.6,0.1,79.7,5.9,,0.2,
2018,11,22,09:00,UTC,123.7,0.6,0.1,77.9,5.7,,0.2,
2018,11,22,10:00,UTC,126.8,0.6,0.1,74.2,5.3,,0.3,
2018,11,22,11:00,UTC,127,0.6,0.1,73.2,5.2,,0.3,
2018,11,22,12:00,UTC,127.3,0.6,0.1,72.5,5.2,,0.3,
2018,11,22,13:00,UTC,130.5,0.7,0.1,72.3,4.8,,0.3,
2018,11,22,14:00,UTC,130.7,0.7,0.1,71.2,4.6,,0.3,
2018,11,22,15:00,UTC,129.9,0.6,0.1,71.7,4.3,,0.2,
2018,11,22,16:00,UTC,130,0.6,0.1,72.5,3.7,,0.3,
2018,11,22,17:00,UTC,129.9,0.7,0.1,71.7,2.4,,0.2,
2018,11,22,18:00,UTC,128.3,0.6,0.1,72.9,2.2,,0.3,
2018,11,22,19:00,UTC,125.2,0.6,0.1,74.6,2.2,,0.2,
2018,11,22,20:00,UTC,124.1,0.6,0.1,74.4,1.9,,0.3,
2018,11,22,21:00,UTC,122.4,0.6,0.1,73.7,1.4,,0.2,
2018,11,22,22:00,UTC,121.7,0.6,0.1,72.2,1.2,,0.2,
